Clave,Unidad,Nombre del producto,Cantidad,Precio de Compra,Precio de Venta,Reserva,Precios de venta adicionales (opcional),Información Adicional,Categoría
952,-,*CLIGHT  X20U POM/ROSADO JUGO-,9999,4222.80,4692.00,1,,,"MONDELEZ "
953,-,*CLIGHT X20U MANDARINA JUGO-,9999,4222.80,4692.00,1,,,"MONDELEZ "
954,-,*CLIGHT X20U MANZ ROJA JUGO-,9999,4222.80,4692.00,1,,,"MONDELEZ "
955,-,*CLIGHT X20U NARA DULCE JUGO-,9999,4222.80,4692.00,1,,,"MONDELEZ "
956,-,*TERRA PEPITOS X118GS.-,9999,957.60,1064.00,1,,,"MONDELEZ "
957,-,*TERRA OREO X117 (36U)-,9999,1019.70,1133.00,1,,,"MONDELEZ "
958,-,*TERRA LINCOLN CLASICA-,9999,972.00,1080.00,1,,,"MONDELEZ "
959,-,*CANALE CEREALITA X207GS-,9999,1093.50,1215.00,1,,,"MONDELEZ "
960,-,*TERRA EXPRESS X108GS.-,9999,0.00,0.00,1,,,"MONDELEZ "
961,-,*TERRA EXPRESS X303GS.,9999,0.00,0.00,1,,,"MONDELEZ "
962,-,*TERRA VARIEDAD X400 GR-,9999,1593.90,1771.00,1,,,"MONDELEZ "
963,-,*MINI OREO X50 GR-,9999,567.00,630.00,1,,,"MONDELEZ "
964,-,*CLUB SOCIAL CLASICA X6 U-,9999,1476.00,1640.00,1,,,"MONDELEZ "
965,-,*MINI PEPITOS 50GR X54UN-,9999,513.00,570.00,1,,,"MONDELEZ "
966,-,*TOBLERONE X100GR X20U,9999,0.00,0.00,1,,,"MONDELEZ "
967,-,*OREO SIN TACC X24,9999,0.00,0.00,1,,,"MONDELEZ "
968,-,LA MOREN CAFE 20SAQ. X5,9999,2907.90,3231.00,1,,,MORENITA
969,-,LA MOREN CAFE INST. X100,9999,2137.50,2375.00,1,,,MORENITA
970,-,LA MOREN CAFE INST. X170,9999,3872.70,4303.00,1,,,MORENITA
971,-,LA MOREN CAFE X125G.,9999,1596.60,1774.00,1,,,MORENITA
972,-,"LA MOREN CAFE X250G ",9999,2939.40,3266.00,1,,,MORENITA
973,-,LA MOREN CAFE X500G CLASICO,9999,5220.90,5801.00,1,,,MORENITA
974,-,LA MOREN TE BOLDO   X20,9999,0.00,0.00,1,,,MORENITA
975,-,LA MOREN TE HIERBAS X20,9999,0.00,0.00,1,,,MORENITA
976,-,LA MOREN TE MANZAN. X20,9999,0.00,0.00,1,,,MORENITA
977,-,LA MOREN TE SAQ. X100U.,9999,0.00,0.00,1,,,MORENITA
978,-,"LA MOREN TE SAQ. X25 ",9999,0.00,0.00,1,,,MORENITA
979,-,LA MOREN TE SAQ. X50U R,9999,0.00,0.00,1,,,MORENITA
980,-,LA MOREN TE TILO X20SAQ,9999,0.00,0.00,1,,,MORENITA
981,-,LA MORENITA CAPP DP X125,9999,0.00,0.00,1,,,MORENITA
982,-,*MR MUSCULO LIMPIA HORNO X12-,9999,0.00,0.00,1,,,MR MUSCULO
983,-,*MYM AMARILLO X48 U-,9999,1620.00,1800.00,1,,,mym
984,-,*MYM MARRON X48 U-,9999,1620.00,1800.00,1,,,mym
985,-,*MYM MINI -,9999,0.00,0.00,1,,,mym
986,-,*NATURA MAYONES X118 GR 20-,9999,456.30,507.00,1,,,NATURA
987,-,*NATURA MAYONESA X500 GR-,9999,2049.30,2277.00,1,,,NATURA
988,-,*NATURA MAYOMONES X250 GR-,9999,1087.20,1208.00,1,,,NATURA
989,-,*NATURA MAYONESA X 1 KG-,9999,3726.00,4140.00,1,,,NATURA
990,-,*NESTLE KIT-KAT 24X45GS.-,9999,699.30,777.00,1,,,NESTLE
991,-,*NESTLE KIT-KAT X24 DARK-,9999,699.30,777.00,1,,,NESTLE
992,-,*NESTLE KIT-KAT X24 WHITE-,9999,699.30,777.00,1,,,NESTLE
993,-,*NESQUIK X180 -,9999,1299.60,1444.00,1,,,NESTLE
994,-,*NESQUIK X360 -,9999,2329.20,2588.00,1,,,NESTLE
995,-,*NEVAR TURR D/MANI X50U.-,9999,6456.60,7174.00,1,,,NEVARES
996,-,NS GALLETA X300 5 CEREALES,9999,783.00,870.00,1,,,NS
997,-,NS GALLETA X300 AVENA,9999,783.00,870.00,1,,,NS
998,-,NS GALLETA X300 C/SAL,9999,783.00,870.00,1,,,NS
999,-,NS GALLETA X300 CHIA LIGHT,9999,783.00,870.00,1,,,NS
1000,-,NS GALLETA X300 GLUTEN,9999,783.00,870.00,1,,,NS
1001,-,NS GALLETA X300 LIGHT,9999,783.00,870.00,1,,,NS
1002,-,NS GALLETA X300 LINO/CHIA,9999,783.00,870.00,1,,,NS
1003,-,NS GALLETA X300 LINO-CHIA S/SAL,9999,783.00,870.00,1,,,NS
1004,-,NS GALLETA X300 MAIZ,9999,783.00,870.00,1,,,NS
1005,-,NS GALLETA X300 MAIZ S/SAL,9999,783.00,870.00,1,,,NS
1006,-,NS GALLETA X300 MIX 7 SEMILLAS,9999,783.00,870.00,1,,,NS
1007,-,NS GALLETA X300 S/SAL,9999,783.00,870.00,1,,,NS
1008,-,NS GALLETA X300 SESAMO,9999,783.00,870.00,1,,,NS
1009,-,NS GALLETA X300 SOJA,9999,783.00,870.00,1,,,NS
1010,-,NS GALLETA X300 VEGANA,9999,783.00,870.00,1,,,NS
1011,-,*NUGATON NEGRO X24,9999,9832.50,10925.00,1,,,NUGATON
1012,-,*NUGATON BLANCO X24,9999,9832.50,10925.00,1,,,NUGATON
1013,-,*NUGATON BLACK X24,9999,9832.50,10925.00,1,,,NUGATON
1014,-,*NUTELA X140GR-,9999,2745.90,3051.00,1,,,NUTELA
1015,-,*NUTELA X 350GR-,9999,4271.40,4746.00,1,,,"NUTELA "
1016,-,OKEBON GIROTONDO CHOCOLATADA X254,9999,1000.80,1112.00,1,,,OKEBON
1017,-,OKEBON GIROTONDO X224GS,9999,1000.80,1112.00,1,,,OKEBON
1018,-,OKEBON LECHE C/D.LECHE X273,9999,963.00,1070.00,1,,,OKEBON
1019,-,OKEBON LECHE CHOC X273,9999,1000.80,1112.00,1,,,OKEBON
1020,-,OKEBON LECHE X165,9999,623.70,693.00,1,,,OKEBON
1021,-,OKEBON LECHE X273,9999,963.00,1070.00,1,,,OKEBON
1022,-,OKEBON MOLI AVENA-CACAO X240,9999,1156.50,1285.00,1,,,OKEBON
1023,-,OKEBON MOLI AVENA-GRANOLA X255,9999,1156.50,1285.00,1,,,OKEBON
1024,-,OKEBON MOLI AVENA-PASAS X247,9999,1156.50,1285.00,1,,,OKEBON
1025,-,OKEBON MOLI NARANJA-CHIP X253,9999,1156.50,1285.00,1,,,OKEBON
1026,-,OKEBON MOLI SEMILLAS X231,9999,1156.50,1285.00,1,,,OKEBON
1027,-,OKEBON PANAL CHOCOLATE X242,9999,1000.80,1112.00,1,,,OKEBON
1028,-,OKEBON PANAL COCO X242,9999,1000.80,1112.00,1,,,OKEBON
1029,-,OKEBON PANAL VAINILLA X242,9999,1000.80,1112.00,1,,,OKEBON
1030,-,*ORENSE ALFAJOR NEGRO X12,9999,549.00,610.00,1,,,ORENSE
1031,-,*ORENSE ALFAJOR BLANCO X12,9999,549.00,610.00,1,,,ORENSE
1032,-,*ORENSE ALFAJOR MIXTO X12,9999,549.00,610.00,1,,,ORENSE
1033,-,*PILAS PANASONIC aa X12 U -,9999,315.00,350.00,1,,,PANASONIC
1034,-,*PILAS PANASONIC aaa X10 U -,9999,315.00,350.00,1,,,PANASONIC
1035,-,PAR-NOR PITUSAS JALEA X140GS,9999,582.30,647.00,1,,,PAR-NOR
1036,-,"PAR-NOR PITUSAS X120 MERENGUE ",9999,582.30,647.00,1,,,PAR-NOR
1037,-,PAR-NOR  PITUSA X130 BLACK,9999,582.30,647.00,1,,,PAR-NOR
1038,-,PAR-NOR CHIPS X120,9999,582.30,647.00,1,,,PAR-NOR
1039,-,PAR-NOR COCO X170,9999,527.40,586.00,1,,,PAR-NOR
1040,-,PAR-NOR COQUITOS X170,9999,527.40,586.00,1,,,PAR-NOR
1041,-,PAR-NOR MANTECADAS X170,9999,527.40,586.00,1,,,PAR-NOR
1042,-,PAR-NOR MOROCHITAS X140,9999,527.40,586.00,1,,,PAR-NOR
1043,-,PAR-NOR PITUSA X300G CHOCOL.,9999,1039.50,1155.00,1,,,PAR-NOR
1044,-,PAR-NOR PITUSA X300G FRUTILLA,9999,1039.50,1155.00,1,,,PAR-NOR
1045,-,PAR-NOR PITUSA X300G VAINILLA,9999,1039.50,1155.00,1,,,PAR-NOR
1046,-,PAR-NOR PITUSAS X160 CHOCOLATE,9999,582.30,647.00,1,,,PAR-NOR
1047,-,PAR-NOR PITUSAS X160 FRUTILLA,9999,582.30,647.00,1,,,PAR-NOR
1048,-,PAR-NOR PITUSAS X160 LIMON,9999,582.30,647.00,1,,,PAR-NOR
1049,-,PAR-NOR PITUSAS X160 MOUSSE,9999,582.30,647.00,1,,,PAR-NOR
1050,-,PAR-NOR PITUSAS X160 VAINILLA,9999,582.30,647.00,1,,,PAR-NOR
1051,-,PAR-NOR SUAVECITA X140,9999,527.40,586.00,1,,,PAR-NOR
1052,-,PASEO 5 SEMILLAS X300,9999,762.84,847.60,1,,,PASEO
1053,-,PASEO SESAMO X300,9999,762.84,847.60,1,,,PASEO
1054,-,PASEO CRACKERS X300G.,9999,631.80,702.00,1,,,PASEO
1055,-,PASEO MULTICEREAL X300,9999,762.84,847.60,1,,,PASEO
1056,-,PASEO SALVADO X300G.,9999,762.84,847.60,1,,,PASEO
1057,-,PASEO SIN SAL X300,9999,631.80,702.00,1,,,PASEO
1058,-,*POXI-RAN X6U-,9999,1993.50,2215.00,1,,,PEGAMENTOS
1059,-,*POXILINA X6 U-,9999,3077.10,3419.00,1,,,PEGAMENTOS
1060,-,*UNIPOX X6U-,9999,1074.60,1194.00,1,,,PEGAMENTOS
1061,-,*FASTIX X6 U-,9999,2685.60,2984.00,1,,,PEGAMENTOS
1062,-,*ECCOLE X6 U-,9999,2603.70,2893.00,1,,,PEGAMENTOS
1063,-,*EL PULPITO X6 U-,9999,2908.80,3232.00,1,,,PEGAMENTOS
1064,-,*LA GOTITA X6 U -,9999,1051.20,1168.00,1,,,PEGAMENTOS
1065,-,*LA GOTITA EN GEL X6 U-,9999,1402.20,1558.00,1,,,PEGAMENTOS
1066,-,*POXIPOL X6 U -,9999,3077.10,3419.00,1,,,PEGAMENTOS
1067,-,*POXIPOL TRANSPARENTE X6 U-,9999,3077.10,3419.00,1,,,PEGAMENTOS
1068,-,*PEHUAMAR PAPAS FRITAS X500 GRS-,9999,4606.20,5118.00,1,,,PEHUAMAR
1069,-,*PEHUAMAR PAPAS ACANALADAS X500 GRS-,9999,4606.20,5118.00,1,,,PEHUAMAR
1070,-,*PEHUAMAR MAICITOS X285 GR-,9999,2794.50,3105.00,1,,,PEHUAMAR
1071,-,*PEPSI LATA -,9999,594.00,660.00,1,,,PEPSI
1072,-,*PEPSI BLACK 500 X12,9999,594.00,660.00,1,,,PEPSI
1073,-,*MIRINDA X500 X12,9999,594.00,660.00,1,,,PEPSI
1074,-,*7UP LIGHT X500 X12,9999,594.00,660.00,1,,,PEPSI
1075,-,*PEPSI X500 ML-,9999,594.00,660.00,1,,,PEPSI
1076,-,*PICNIC 1X40-,9999,8550.00,9500.00,1,,,PICNIC
1077,-,PINDY CRACKERS X306GS,9999,612.90,681.00,1,,,pindy
1078,-,*PIPAS COMUNES X30U.-,9999,4761.00,5290.00,1,,,PIPAS
1079,-,*PIPAS GIGANTES X12U-,9999,4709.70,5233.00,1,,,PIPAS
1080,-,*PIPAS PELADAS 1X20.-,9999,4554.00,5060.00,1,,,PIPAS
1081,-,ESTANCIA EL PLACER DULCE  REPOSTERO X12,9999,1387.80,1542.00,1,,,PLASER
1082,-,"ESTANCIA EL PLACER DULCE  X12 ",9999,1181.70,1313.00,1,,,PLASER
1083,-,POZO MADALENA  MARMOLADA X220,9999,1017.00,1130.00,1,,,POZO
1084,-,POZO MADALENA  RELL F/BOSQUE X250,9999,1017.00,1130.00,1,,,POZO
1085,-,POZO MADALENA C/CHIPS X220,9999,1017.00,1130.00,1,,,POZO
1086,-,POZO MADALENA COCO/D. LECHE X220G.,9999,1017.00,1130.00,1,,,POZO
1087,-,POZO MADALENA LIMON X220,9999,1017.00,1130.00,1,,,POZO
1088,-,POZO MADALENA MADACHOC X220,9999,1017.00,1130.00,1,,,POZO
1089,-,POZO MADALENA RELL  D/LECHE X220,9999,1017.00,1130.00,1,,,POZO
1090,-,POZO MADALENA RELL CHOCO X250,9999,1017.00,1130.00,1,,,POZO
1091,-,POZO MADALENA X200GS.,9999,1017.00,1130.00,1,,,POZO
1092,-,POZO VAINILLA X148GS.,9999,650.70,723.00,1,,,POZO
1093,-,POZO VAINILLA X444GS.,9999,1877.40,2086.00,1,,,POZO
1094,-,*PRIME TEXTURADO -,9999,1531.80,1702.00,1,,,PRIME
1095,-,*PRIME ESPERMICIDA-,9999,1531.80,1702.00,1,,,PRIME
1096,-,*PRIME MEGA-,9999,1531.80,1702.00,1,,,PRIME
1097,-,*PRIME SUPER FINO-,9999,1531.80,1702.00,1,,,PRIME
1098,-,*PRIME EXTRA LUBRICADO-,9999,1531.80,1702.00,1,,,PRIME
1099,-,*PRIME EXPERMICIDA-,9999,1531.80,1702.00,1,,,PRIME
1100,-,*PRIME ULTRA FINO-,9999,1531.80,1702.00,1,,,PRIME
1101,-,*PRIME TACHAS-,9999,1531.80,1702.00,1,,,PRIME
1102,-,*PRIME ULTRA FINO-,9999,1531.80,1702.00,1,,,PRIME
1103,-,*PRIME RETARDANTE -,9999,1531.80,1702.00,1,,,PRIME
1104,-,*PRIME ANATOMICO-,9999,1531.80,1702.00,1,,,PRIME
1105,-,*PRINGLES ORIGINAL X27 GRS-,9999,1440.00,1600.00,1,,,pringles
1106,-,*PRIGLES ORIGINAL X104 GRS-,9999,3420.00,3800.00,1,,,pringles
1107,-,*PRINGLES QUESO X27 GRS-,9999,0.00,0.00,1,,,pringles
1108,-,*PRINGLES QEESO X104 GRS-,9999,0.00,0.00,1,,,pringles
1109,-,*PRINGLES CEBOLLA Y CREMA X27GRS -,9999,1440.00,1600.00,1,,,pringles
1110,-,*PRINGRES CEBOLLA Y CREMA X104 GRS-,9999,0.00,0.00,1,,,pringles
1111,-,*PRINGLES CHEDDAR X27 GRS-,9999,0.00,0.00,1,,,pringles
1112,-,*PUSH POP DUO X20U.-,9999,6727.50,7475.00,1,,,push pop
1113,-,*PUSH POP CARITA X20U.-,9999,6727.50,7475.00,1,,,push pop
1114,-,*RAPSODIA MINI TORTA X24-,9999,9180.00,10200.00,1,,,RAPSODIA
1115,-,*ALFAJOR RASTA NEGRO-,9999,720.00,800.00,1,,,RASTA
1116,-,*ALFAJOR RASTA BLANCO -,9999,720.00,800.00,1,,,RASTA
1117,-,RC SIN SAL X225G,9999,729.00,810.00,1,,,RC
1118,-,RC SIN SAL X450G.,9999,1386.00,1540.00,1,,,RC
1119,-,*RELYAN GOMA X800 EUCALIPTO -,9999,2880.00,3200.00,1,,,relyan
1120,-,*RELYAN GOMA X800 FRUTAL -,9999,2880.00,3200.00,1,,,relyan
1121,-,*RELYAN GOMA X800 MENTOL-,9999,2880.00,3200.00,1,,,relyan
1122,-,*RELYAN GOMA X800 ROSA -,9999,2880.00,3200.00,1,,,relyan
1123,-,RELYAN ORUZUS,9999,0.00,0.00,1,,,relyan
1124,-,REY MERENGUITO 20X100GR,9999,16168.50,17965.00,1,,,REY
1125,-,RIERA X200 DULCE,9999,868.50,965.00,1,,,riera
1126,-,RIERA X200 LIGHT,9999,868.50,965.00,1,,,riera
1127,-,RIERA X200 S/SAL,9999,868.50,965.00,1,,,riera
1128,-,RIERA X200 SALVADO,9999,0.00,0.00,1,,,riera
1129,-,RIERA TOSTA MULTISEMILLA 18X200,9999,16452.00,18280.00,1,,,riera
1130,-,RIERA TOSTADA DE ARROZ X150 DULCE,9999,1324.80,1472.00,1,,,riera
1131,-,RIERA REINITA 18X200GS.,9999,14254.20,15838.00,1,,,riera
1132,-,RIERA TOSTA LIGHT 18X200,9999,16450.20,18278.00,1,,,riera
1133,-,RIERA TOSTADIET MESA 18X200,9999,14253.30,15837.00,1,,,riera
1134,-,RIERA TOSTADIET S/SAL 18X200,9999,14253.30,15837.00,1,,,riera
1135,-,RIERA TOSTADIET SALVA. 18X200,9999,14253.30,15837.00,1,,,riera
1136,-,RIERA X200 MESA,9999,811.80,902.00,1,,,riera
1137,-,RIERA X200 MULTISEMILLA,9999,856.80,952.00,1,,,riera
1138,-,RIERA TOSTADA DE ARROZ X150,9999,1324.80,1472.00,1,,,riera
1139,-,RIERA TOST. ARROZ S/SAL X150GS.,9999,1324.80,1472.00,1,,,riera
1140,-,RISKI-DIT TOSTADA DULCE,9999,936.90,1041.00,1,,,risky-dit
1141,-,RISKY-DIT TOSTADA C/SAL,9999,936.90,1041.00,1,,,risky-dit
1142,-,RISKY-DIT TOSTADA S/SAL,9999,936.90,1041.00,1,,,risky-dit
1143,-,*YERBA ROSAMONTE X500-,9999,1294.20,1438.00,1,,,rosamonte
1144,-,*YERBA ROSAMONTE SUAVE X500-,9999,1294.20,1438.00,1,,,rosamonte
1145,-,DON SATUR MADAL D/LECHE X250,9999,1129.50,1255.00,1,,,satur
1146,-,DON SATUR MADAL MADACHOC X250,9999,1129.50,1255.00,1,,,satur
1147,-,DON SATUR MADAL MARMOLADA X200,9999,1129.50,1255.00,1,,,satur
1148,-,DON SATUR MADAL VAINILLA X250,9999,1129.50,1255.00,1,,,satur
1149,-,DON SATUR MADAL CON CHIP X250,9999,1129.50,1255.00,1,,,satur
1150,-,DON SATUR NEGRIGRAS X200,9999,531.00,590.00,1,,,satur
1151,-,DON SATUR AGRIDULCE X200,9999,531.00,590.00,1,,,satur
1152,-,DON SATUR GRASA X200G,9999,531.00,590.00,1,,,satur
1153,-,DON SATUR TALITA C/QUESO,9999,783.90,871.00,1,,,satur
1154,-,DON SATUR TALITAS X160G,9999,771.30,857.00,1,,,satur
1155,-,DON SATUR TALITAS C/ SEMILLAS,9999,783.00,870.00,1,,,satur
1156,-,*7UP LIMA LIMON LATA 354 ML-,9999,339.30,377.00,1,,,seven up
1157,-,*7UP X500 ML-,9999,594.00,660.00,1,,,seven up
1158,-,*SKITTLES ROJO -,9999,1530.00,1700.00,1,,,skitles
1159,-,*SKITTLES VIOLETA,9999,1530.00,1700.00,1,,,skitles
1160,-,SOLITA PURITOS BAÑADOS X160GS.,9999,688.50,765.00,1,,,solitas
1161,-,SOLITA PURITOS BA—ADOS X300,9999,1195.20,1328.00,1,,,solitas
1162,-,SOLITA ROSQUITA BA—ADA X160GS.,9999,688.50,765.00,1,,,solitas
1163,-,SOLITA ROSQUITAS BA—ADAS X300,9999,1195.20,1328.00,1,,,solitas
1164,-,SOLITA ANIMACION X4K.,9999,8698.50,9665.00,1,,,solitas
1165,-,SOLITA ARITOS X4K.,9999,8698.50,9665.00,1,,,solitas
1166,-,SOLITA FRUTILLA X4K,9999,8698.50,9665.00,1,,,solitas
1167,-,SOLITA LEGENDARIA X4K.,9999,8698.50,9665.00,1,,,solitas
1168,-,SOLITA SURTISOL X4K.,9999,8698.50,9665.00,1,,,solitas
1169,-,SOLITA ALF FRUTA X160GS.,9999,990.00,1100.00,1,,,solitas
1170,-,SOLITA ALF FRUTA X300GS.,9999,1747.80,1942.00,1,,,solitas
1171,-,SOLITA ALFAJOR GLASE X160,9999,990.00,1100.00,1,,,solitas
1172,-,SOLITA ALFAJOR GLASE X300,9999,1747.80,1942.00,1,,,solitas
1173,-,SOLITA ALF CHOC/BCO X160,9999,990.00,1100.00,1,,,solitas
1174,-,SOLITA ALF CHOC/BCO X300,9999,1747.80,1942.00,1,,,solitas
1175,-,SOLITA ALFAJOR  X160GS.,9999,990.00,1100.00,1,,,solitas
1176,-,SOLITA ALFAJOR X300GS.,9999,1747.80,1942.00,1,,,solitas
1177,-,SOLITA ANIMACION X400GS,9999,932.40,1036.00,1,,,solitas
1178,-,SOLITA ARITOS X500GS.,9999,1017.00,1130.00,1,,,solitas
1179,-,SOLITA CHIROLA C/CHIP X400,9999,0.00,0.00,1,,,solitas
1180,-,SOLITA COLMENAS X500GS.,9999,0.00,0.00,1,,,solitas
1181,-,SOLITA EXHIBICION X400G,9999,746.10,829.00,1,,,solitas
1182,-,SOLITA FRUTILLA  X500GS,9999,1021.50,1135.00,1,,,solitas
1183,-,SOLITA LEGENDARIA CHOC. X500,9999,1017.00,1130.00,1,,,solitas
1184,-,SOLITA LEGENDARIA X500G,9999,1021.50,1135.00,1,,,solitas
1185,-,SORIANO BISCUIT 16X125,9999,13951.80,15502.00,1,,,soriano
1186,-,"SORIANO CON CHIP ",9999,15644.70,17383.00,1,,,soriano
1187,-,*ENERGIZANTE SPEED X250 ML-,9999,0.00,0.00,1,,,speed
1188,-,*ENERGIZANTE SPEED XL -,9999,0.00,0.00,1,,,speed
1189,-,STANI LENGUETAZO MANZANA X32,9999,3477.60,3864.00,1,,,STANI
1190,-,*YERBA TARAGUI X500 -,9999,1440.00,1600.00,1,,,taragui
1191,-,*TARAGUI MATE COCIDO X25-,9999,792.00,880.00,1,,,taragui
1192,-,TEMBLEKE BRUJAS X10U.,9999,4950.00,5500.00,1,,,tembleke
1193,-,TEMBLEKE COBRA X12,9999,5400.00,6000.00,1,,,tembleke
1194,-,TEMBLEKE CORAZON X3U.,9999,0.00,0.00,1,,,tembleke
1195,-,TEMBLEKE EMOCIONES X6U.,9999,0.00,0.00,1,,,tembleke
1196,-,TEMBLEKE MUNDIAL X6U.,9999,0.00,0.00,1,,,tembleke
