Clave,Unidad,Nombre del producto,Cantidad,Precio de Compra,Precio de Venta,Reserva,Precios de venta adicionales (opcional),Información Adicional,Categoría
1197,-,TEMBLEKE PIRATA X6,9999,0.00,0.00,1,,,tembleke
1198,-,TEMBLEKE PRINCESAS X6U.,9999,0.00,0.00,1,,,tembleke
1199,-,TEMBLEKE RELOJ X12U.,9999,5400.00,6000.00,1,,,tembleke
1200,-,TEMBLEKE SELVA X6U.,9999,0.00,0.00,1,,,tembleke
1201,-,TEMBLEKE SIMPSOM X20U.,9999,0.00,0.00,1,,,tembleke
1202,-,TEMBLEKE DINO X12,9999,5400.00,6000.00,1,,,tembleke
1203,-,TEMBLEKE TATTO X14U.,9999,0.00,0.00,1,,,tembleke
1204,-,TEMBLEKE ASKY RATA,9999,5400.00,6000.00,1,,,TEMBLEKE
1205,-,TEMBLEKE DRACULENGUA,9999,4320.00,4800.00,1,,,TEMBLEKE
1206,-,TEMBLEKE SOBRE RUEDAS,9999,4590.00,5100.00,1,,,TEMBLEKE
1207,-,TEREPIN PEPA X200G.,9999,410.40,456.00,1,,,terepin
1208,-,TEREPIN PEPA X400G.,9999,813.60,904.00,1,,,terepin
1209,-,"TODDY ALF X6 U ",9999,3618.90,4021.00,1,,,toddy
1210,-,TODDY CHIPS CHICA X50GS.,9999,428.40,476.00,1,,,toddy
1211,-,TODDY CHISPAS X126GS-,9999,1105.20,1228.00,1,,,toddy
1212,-,TOPOLIN JUGUETAZO X10U.,9999,7560.00,8400.00,1,,,topolin
1213,-,TOPOLIN PALETITA X50U.,9999,1782.00,1980.00,1,,,topolin
1214,-,TOPOLIN SORPRESA X10U.,9999,2484.00,2760.00,1,,,topolin
1215,-,TRIO ANILLOS GLAS X300,9999,585.00,650.00,1,,,trio
1216,-,TRIO BESITOS X350G.,9999,0.00,0.00,1,,,trio
1217,-,TRIO CHOCOLATINA X300G,9999,984.60,1094.00,1,,,trio
1218,-,TRIO CHOCOTRIO X300,9999,984.60,1094.00,1,,,trio
1219,-,TRIO FROLITA X300G.,9999,729.00,810.00,1,,,trio
1220,-,TRIO FROLITA X500G,9999,1128.60,1254.00,1,,,trio
1221,-,TRIO GLASY X350G.,9999,729.00,810.00,1,,,trio
1222,-,TRIO GLASY X500GS.,9999,1044.00,1160.00,1,,,trio
1223,-,TRIO KRUMIRI X300GS.,9999,729.00,810.00,1,,,trio
1224,-,TRIO LINGUINI X300GS.,9999,729.00,810.00,1,,,trio
1225,-,TRIO MINIPEPAS X300G,9999,729.00,810.00,1,,,trio
1226,-,TRIO OSKITOS X300G,9999,990.00,1100.00,1,,,trio
1227,-,TRIO PEPA ALEMANA X300,9999,729.00,810.00,1,,,trio
1228,-,TRIO PEPA ALEMANA X500,9999,1127.70,1253.00,1,,,trio
1229,-,TRIO PEPA C/ACEITE VEG X300GS.,9999,0.00,0.00,1,,,trio
1230,-,TRIO PEPAS C/CHIPS X320,9999,729.00,810.00,1,,,trio
1231,-,TRIO PEPAS C/CHIPS X500,9999,1127.70,1253.00,1,,,trio
1232,-,TRIO PEPAS X320G.,9999,668.70,743.00,1,,,trio
1233,-,TRIO PEPAS X500GS.,9999,1044.00,1160.00,1,,,trio
1234,-,TRIO PEPONA BATATA X300,9999,729.00,810.00,1,,,trio
1235,-,TRIO PEPONA BATATA X500,9999,1127.70,1253.00,1,,,trio
1236,-,TRIO SCONS X350G.,9999,729.00,810.00,1,,,trio
1237,-,TRIO SURTIDAS X360G.,9999,729.00,810.00,1,,,trio
1238,-,TRIO TARTELETTE FRUTILLA X300,9999,729.00,810.00,1,,,trio
1239,-,TRIO TRICHIPS X300G.,9999,729.00,810.00,1,,,trio
1240,-,TRIO TRICHOC X300G.,9999,729.00,810.00,1,,,trio
1241,-,TRIO TRICHOC X500GS.,9999,1125.00,1250.00,1,,,trio
1242,-,TRIO VARIETTE X500gs.,9999,1044.00,1160.00,1,,,trio
1243,-,*YERBA UNION X500 -,9999,1440.00,1600.00,1,,,union
1244,-,URQUIZA MERENKOA 12U.,9999,3829.50,4255.00,1,,,urquiza
1245,-,VARIOS,9999,0.00,0.00,1,,,VARIOS
1246,-,*VAUQUITA  TABLETA 18X25-,9999,5130.00,5700.00,1,,,vauquita
1247,-,*VAUQUITA TAB LIGTH 18X25-,9999,5130.00,5700.00,1,,,vauquita
1248,-,VEROMAR PEPA BATATA X400,9999,1531.80,1702.00,1,,,veromar
1249,-,VEROMAR PEPA CHOC X200G,9999,0.00,0.00,1,,,veromar
1250,-,VEROMAR PEPA FRUTILLA X400,9999,1531.80,1702.00,1,,,veromar
1251,-,VEROMAR PEPA X400,9999,1531.80,1702.00,1,,,veromar
1252,-,VEROMAR PEPA X400 MANZANA,9999,1531.80,1702.00,1,,,veromar
1253,-,VEROMAR SCON X400,9999,1531.80,1702.00,1,,,veromar
1254,-,VEROMAR SOL DE COCO X330,9999,1687.50,1875.00,1,,,veromar
1255,-,*AGUA VILLAVICENCIO SIN GAS X500 ML X12 U-,9999,595.80,662.00,1,,,villavicencio
1256,-,*VIMAR ESCOLAR X60U,9999,8010.00,8900.00,1,,,VIMAR
1257,-,*YERBA MAÑANA X500-,9999,1469.70,1633.00,1,,,YERBA
1258,-,*YERBA MAÑANANITA X 1 KG-,9999,2695.50,2995.00,1,,,YERBA
1259,-,*YERBA NOBLEZA GAUCHA X500-,9999,1335.60,1484.00,1,,,YERBA
1260,-,*YERBA PLAYADITO X500-,9999,1676.70,1863.00,1,,,YERBA
1261,-,*YERBA PLAYADITO X 1 KG-,9999,3260.70,3623.00,1,,,YERBA
1262,-,*YERBA CRUZ DE MALTA X500-,9999,1396.80,1552.00,1,,,YERBA
1263,-,*YUMMY X12U. DINO-,9999,2949.30,3277.00,1,,,yummy
1264,-,*YUMMY X12U. PIECITOS-,9999,2949.30,3277.00,1,,,yummy
1265,-,*YUMMY X12U. ANIMALITOS-,9999,2949.30,3277.00,1,,,yummy
1266,-,*YUMMY X12U. BANANITAS-,9999,2949.30,3277.00,1,,,yummy
1267,-,*YUMMY X12U. MORITAS-,9999,2949.30,3277.00,1,,,yummy
1268,-,*YUMMY X12U. OSITOS-,9999,2949.30,3277.00,1,,,yummy
1269,-,*YUMMY X12U. OSITOS ACIDOS-,9999,2949.30,3277.00,1,,,yummy
1270,-,*YUMMY X500GS. BANANA-,9999,2644.20,2938.00,1,,,yummy
1271,-,*YUMMY X500GS. CIEN PIES-,9999,2644.20,2938.00,1,,,yummy
1272,-,*YUMMY X500GS. FRUTILLA/CREMA-,9999,2644.20,2938.00,1,,,yummy
1273,-,*YUMMY X500GS. MORITAS-,9999,2644.20,2938.00,1,,,yummy
1274,-,*YUMMY X500GS. OSITOS-,9999,2644.20,2938.00,1,,,yummy
1275,-,*YUMMY X500GS. OSITOS ACIDOS-,9999,2644.20,2938.00,1,,,yummy
1276,-,*YUMMY X500GS. SANDIA-,9999,2644.20,2938.00,1,,,yummy
1277,-,*MISKY GOMA MENTA X1KG,9999,5020.20,5578.00,1,,,MISKY
1278,-,*FRISBIX DISCOS DE ARROZ CON SAL X12,9999,635.40,706.00,1,,,"FRISBIX "
1279,-,*FRISBIX DISCOS DE ARROZ SIN SAL X12,9999,635.40,706.00,1,,,"FRISBIX "
1280,-,*FRISBIX DISCOS DE ARROZ DULCES X12,9999,635.40,706.00,1,,,"FRISBIX "
1281,-,*DON SATUR PAN DULCE CON FRUTA PROMO,9999,2106.00,2340.00,1,,,SATUR
1282,-,*DON SATUR PAN DULCE SIN FRUTA PROMO,9999,1890.00,2100.00,1,,,SATUR
1283,-,*DON SATUR PAN DULCE CON CHIP PROMO,9999,2321.10,2579.00,1,,,SATUR
1284,-,*BIC PROMO MINI X12,9999,0.00,0.00,1,,,BIC
1285,-,*BIC PROMO MAXI X12,9999,0.00,0.00,1,,,BIC
1286,-,*COCA COLA 500 X12,9999,940.50,1045.00,1,,,COCA COLA
1287,-,*COCA COLA ZERO X500 X 12,9999,940.50,1045.00,1,,,COCA COLA
1288,-,*COCA COLA LATA X6,9999,882.00,980.00,1,,,COCA COLA
1289,-,*SPRITE X500 X12,9999,940.50,1045.00,1,,,COCA COLA
1290,-,*DURACEL C MEDIANA X2 C\U,9999,3105.00,3450.00,1,,,DURACEL
1291,-,*DURACEL D GRANDE X2 C\U,9999,3726.00,4140.00,1,,,DURACEL
1292,-,"*DURACEL BATERIA 9V ",9999,3254.40,3616.00,1,,,DURACEL
1293,-,*ENERGIZER C MEDIANA X2 C\U,9999,1863.00,2070.00,1,,,ENERGIZER
1294,-,*ENERGIZER D GRANDE X2 C\U,9999,1863.00,2070.00,1,,,ENERGIZER
1295,-,*ENERGIZER BATERIA 9V,9999,2493.00,2770.00,1,,,ENERGIZER
1296,-,*EVEREADY BATERIA 9V,9999,900.00,1000.00,1,,,EVEREADY
1297,-,*AGUA ECO DE LOS ANDES X500 X12,9999,405.00,450.00,1,,,AGUA
1298,-,*KOLINOS X90 GR X12,9999,1242.00,1380.00,1,,,PASTA DE DIENTES
1299,-,*ORAL B PASTA DE DIENTES 70GR,9999,1098.90,1221.00,1,,,PASTA DE DIENTES
1300,-,*COLGATE X70GR X12,9999,1485.00,1650.00,1,,,PASTA DE DIENTES
1301,-,*DETERGENTE MAGISTRAL 500 GR,9999,1984.50,2205.00,1,,,MAGIStral
1302,-,*JABON EN PAN SEISEME X300 GR,9999,1117.80,1242.00,1,,,JABON
1303,-,*BULL DOG REGALIZ 75 GR ROJO,9999,585.00,650.00,1,,,BULL DOG
1304,-,*BULL DOG REGALIZ 75 GR AZUL,9999,585.00,650.00,1,,,BULL DOG
1305,-,"*BULL DOG REGALIZ 75 GR SANDIA ",9999,585.00,650.00,1,,,BULL DOG
1306,-,*BULL DOG REGALIZ 75 GR TUTTI FRUTTI,9999,585.00,650.00,1,,,BULL DOG
1307,-,*GLACIAR AGUA MINERAL X 2 LTS,9999,1138.50,1265.00,1,,,GLACIAR
1308,-,*MIELCITA 1X50UN,9999,2520.00,2800.00,1,,,"MIELCITA "
1309,-,*TIC-TAC CITRUS X12,9999,5850.00,6500.00,1,,,FERRERO
1310,-,*NARANJU FRUTILLA 1X20X8,9999,1692.00,1880.00,1,,,NARANJU
1311,-,*NARANJU NARANJA 1X20X8,9999,1692.00,1880.00,1,,,NARANJU
1312,-,*NARANJU UVA 1X20X8,9999,1692.00,1880.00,1,,,NARANJU
1313,-,*NARANJU MANZANA 1X20X8,9999,1692.00,1880.00,1,,,NARANJU
1314,-,*NARANJU ANANA 1X20X8,9999,1692.00,1880.00,1,,,NARANJU
1315,-,*VIZZIO PASAS DE UVA 100GR,9999,1890.00,2100.00,1,,,"NAVIDAD "
1316,-,*VIZZIO ALMENDRAS 100GR,9999,2430.00,2700.00,1,,,"NAVIDAD "
1317,-,*VIZZIO CEREAL 100GR,9999,1890.00,2100.00,1,,,"NAVIDAD "
1318,-,"*BARILOCHE TURRON MANI 80GR ",9999,630.00,700.00,1,,,"NAVIDAD "
1319,-,*NUGATON POSTRE DE MANI 75GR,9999,720.00,800.00,1,,,"NAVIDAD "
1320,-,*BARILOCHE MANI C/CHOCO 80GR,9999,1300.50,1445.00,1,,,"NAVIDAD "
1321,-,*BARILOCHE CONF MANI COLOR 120 GR,9999,900.00,1000.00,1,,,"NAVIDAD "
1322,-,*BONAFIDE CEREAL C/CHOCO 80 GR,9999,1300.50,1445.00,1,,,"NAVIDAD "
1323,-,*BONAFIDE GARRAPI MANI 100GR,9999,720.00,800.00,1,,,"NAVIDAD "
1324,-,*BONAFIDE GARRAPI MANI 80GR,9999,631.80,702.00,1,,,"NAVIDAD "
1325,-,*MANTECOL LINGOTE  500GR,9999,6480.00,7200.00,1,,,"NAVIDAD "
1326,-,*BONAFIDE TURRON 80 GR,9999,720.00,800.00,1,,,"NAVIDAD "
1327,-,"*BONAFIDE TURRON 100 GR ",9999,810.00,900.00,1,,,"NAVIDAD "
1328,-,*BONAFIDE ALMENDRAS BAÑADAS CHOCO BLANCO 80GR,9999,1620.00,1800.00,1,,,"NAVIDAD "
"1329 ",-,*BONAFIDE CEREAL BANADO 80 GR,9999,1260.00,1400.00,1,,,"NAVIDAD "
1330,-,*FELFORT CREMONA DE MANI TURRON 100 GR,9999,1080.00,1200.00,1,,,"NAVIDAD "
1331,-,*FELFORT TURRON DE MANI BAÑADO EN CHCOCO 100GR,9999,1800.00,2000.00,1,,,"NAVIDAD "
1332,-,*FELFORT TRUFADO ALMENDRA Y CHOCOLATE,9999,2250.00,2500.00,1,,,"NAVIDAD "
1333,-,"*FELFORT ESPUMON DE MARROC ",9999,2250.00,2500.00,1,,,"NAVIDAD "
1334,-,"*FELFORT FLOR DE ALMENDRO ",9999,2250.00,2500.00,1,,,"NAVIDAD "
1335,-,"*BARILOCHE GARRAPIÑADA DE MANI 80GR ",9999,576.90,641.00,1,,,"NAVIDAD "
1336,-,"*BARILOCHE TURRON CROCANTE MANI 80GR ",9999,960.30,1067.00,1,,,"NAVIDAD "
1337,-,*ALFAJOR BARRIGON BLANCO X7U,9999,1215.00,1350.00,1,,,BARRIGON
1338,-,*ALFAJOR BARRIGON NEGRO X7U,9999,1215.00,1350.00,1,,,BARRIGON
1339,-,*REPELENTE ABOVE PROTECT X150GR,9999,3150.00,3500.00,1,,,REPELENTE
1340,-,*BULL DOG REGALIZ 1X16 456GR ROJO,9999,2000.70,2223.00,1,,,BULL DOG
1341,-,*BULL DOG REGALIZ 1X16 456GR TUTTI,9999,2000.70,2223.00,1,,,BULL DOG
1342,-,*BULL DOG REGALIZ 1X16 456GR SANDIA,9999,2000.70,2223.00,1,,,BULL DOG
1343,-,*BULL DOG REGALIZ 1X16 456GR FRAMBUESA,9999,2000.70,2223.00,1,,,BULL DOG
1344,-,"*BULL DOG REGALIZ 1X25 FRUTILLA ",9999,8424.00,9360.00,1,,,BULL DOG
1345,-,*BULL DOG REGALIZ 1X25 MULTICOLOR,9999,8424.00,9360.00,1,,,BULL DOG
1346,-,*BULL DOG REGALIZ 1X25 SANDIA,9999,8424.00,9360.00,1,,,BULL DOG
1347,-,*SPEED 500ML X12,9999,1593.00,1770.00,1,,,SPEED
1348,-,*GLACIAR SPORT PICO X6,9999,720.00,800.00,1,,,GLACIAR
1349,-,*CEPITA FRUTILLA-MANGO X1L,9999,1287.00,1430.00,1,,,CEPITA
1350,-,*CEPITA ANANA-MANDARINA X1L,9999,1287.00,1430.00,1,,,CEPITA
1351,-,*GATORADE FRUTAS TROPICALES X750ML X6,9999,922.50,1025.00,1,,,GATORADE
1352,-,*GATORADE MANZANA X750ML X6,9999,922.50,1025.00,1,,,GATORADE
1353,-,*GATORADE COOL BLUE X750ML X6,9999,922.50,1025.00,1,,,GATORADE
1354,-,*FUN XTREME AZUL 1X12X25GR,9999,5040.00,5600.00,1,,,FUN
1355,-,*FUN XTREME AZUL 1X12X25GR,9999,5040.00,5600.00,1,,,FUN
1356,-,*MANTECOL 111G COCO,9999,1485.00,1650.00,1,,,MANTECOL
1357,-,*MANTECOL 111G CARAMELO,9999,1485.00,1650.00,1,,,MANTECOL
1358,-,*MANTECOL 111G CAFÉ,9999,1485.00,1650.00,1,,,MANTECOL
1359,-,*TOPLINE ULTRA ROJO X12,9999,13074.30,14527.00,1,,,"ARCOR "
1360,-,*TOPLINE ULTRA VERDE X12,9999,13074.30,14527.00,1,,,"ARCOR "
1361,-,*TOPLINE ULTRA AZUL X12,9999,13074.30,14527.00,1,,,"ARCOR "
1362,-,*SALADIX CROSS ORIG X67GR X32U,9999,580.50,645.00,1,,,"ARCOR "
1363,-,*SALADIX CROSS PICANTE X67GR X32U,9999,580.50,645.00,1,,,"ARCOR "
1364,-,"*SNICKERS X48U ",9999,1620.00,1800.00,1,,,SNIKERS
1365,-,*CARAMELO ARCOR BASTON VIENA X470GR,9999,2430.00,2700.00,1,,,"ARCOR "
1366,-,*SALSA FILETO LA CAMP 340GR,9999,783.00,870.00,1,,,"ARCOR "
1367,-,*SALSA PIZZA LA CAMP 340GR,9999,783.00,870.00,1,,,"ARCOR "
1368,-,*SALSA POMAROLA LA CAMP 340GR,9999,783.00,870.00,1,,,"ARCOR "
1369,-,*PURE DE TOMATE LA CAMP X530GR,9999,734.40,816.00,1,,,"ARCOR "
1370,-,*PURE DE TOMATE SALSATI X530,9999,801.00,890.00,1,,,"ARCOR "
1371,-,*GALLETA BLOCK X124GR X30U,9999,864.00,960.00,1,,,"ARCOR "
1372,-,*GALLETA COFLER 30X12,9999,864.00,960.00,1,,,"ARCOR "
1373,-,*GALLETA ROCKLET X118GR X30U,9999,864.00,960.00,1,,,"ARCOR "
1374,-,*ORENSE BLACK X12,9999,585.00,650.00,1,,,ORENSE
1375,-,*ORENSE MOUSSE X12,9999,585.00,650.00,1,,,ORENSE
1376,-,*PIPAS TIRA X10U,9999,3933.00,4370.00,1,,,PIPAS
1377,-,*SUGUS ESTUCHE X6U. ACIDO-,9999,720.00,800.00,1,,,SUGUS
1378,-,*GATORADE MANZANA X500ML X6,9999,745.20,828.00,1,,,GATORADE
1379,-,*GATORADE FRUTAS TROPICALES X500ML X6,9999,745.20,828.00,1,,,GATORADE
1380,-,*GATORADE COOL BLUE X500ML X6,9999,745.20,828.00,1,,,GATORADE
1381,-,*CANARIAS YERBA X1K ORIG,9999,7768.80,8632.00,1,,,CANARIAS
1382,-,*CANARIAS YERBA X500G ORIG,9999,4253.40,4726.00,1,,,CANARIAS
1383,-,*CANARIAS YERBA X500G TE VERDE Y JENGIBRE,9999,4710.60,5234.00,1,,,CANARIAS
1384,-,*CANARIAS YERBA X1K SERENA,9999,8355.60,9284.00,1,,,CANARIAS
1385,-,*CANARIAS YERBA X500G SERENA,9999,4636.80,5152.00,1,,,CANARIAS
1386,-,*CANARIAS YERBA X1K EDICION ESPECIAL,9999,8813.70,9793.00,1,,,CANARIAS
1387,-,*KINDER HUEVO VERDE X12,9999,1323.00,1470.00,1,,,KINDER
1388,-,*KINDER HUEVO VIOLETA  X12,9999,1323.00,1470.00,1,,,KINDER
1389,-,*KINDER HUEVO AMARILLO X12,9999,1323.00,1470.00,1,,,KINDER
1390,-,*TNT CARAMELO PINTA LENGUA X60 U,9999,2520.00,2800.00,1,,,TNT
1391,-,*TNT CHICLE SUPER ACIDO SABORES X60U,9999,2520.00,2800.00,1,,,TNT
1392,-,*TNT CARAMELO SABORES X60 U,9999,2520.00,2800.00,1,,,TNT
1393,-,*TNT CHUPETIN ACIDO X48U,9999,3420.00,3800.00,1,,,TNT
1394,-,*PALITO DE LA SELVA ACIDO X120U,9999,3510.00,3900.00,1,,,"MONDELEZ "
1395,-,*CLIGHT LIMONADA Y ARANDANOS X20 U,9999,4222.80,4692.00,1,,,"MONDELEZ "
1396,-,*CLIGHT LIMONADA Y MARACUYA X20 U,9999,4222.80,4692.00,1,,,"MONDELEZ "
1397,-,*CLIGHT LIMONADA ROSA X20 U,9999,4222.80,4692.00,1,,,"MONDELEZ "
1398,-,*REY MOMO X12U,9999,1485.00,1650.00,1,,,REY MOMO
1399,-,*RED BULL 1X24 250CC,9999,1350.00,1500.00,1,,,RED BULL
1400,-,*MOGUL BANANITAS X50G,9999,5645.70,6273.00,1,,,"ARCOR "
1401,-,*FULL MANI RELLENO PASTA DE MANI 6X8X140GR,9999,1795.50,1995.00,1,,,"FULL MANI "
1402,-,*ZUCOA CACAO EN POLVO 12X150GR,9999,750.38,833.75,1,,,ZUCOA
1403,-,*9 DE ORO ANILLOS VAINILLA X16 X120G,9999,277.88,308.75,1,,,"9 DE ORO "
1404,-,*9 DE ORO MINI BUDIN DE VAINILLA 10X210GR,9999,741.38,823.75,1,,,"9 DE ORO "
1405,-,*CAÑUELAS MAYONESAX 20X125 GR,9999,326.16,362.40,1,,,CAÑUELAS
1406,-,"*VILLAVICENCIO AGUA X1,5 LTS X6",9999,630.00,700.00,1,,,VILLAvicencio
1407,-,*OBLITA BON O BON FRUTILLA X30 UN,9999,5067.00,5630.00,1,,,OBLITA
1408,-,*OBLITA BON O BON CLASICO X30U,9999,5067.00,5630.00,1,,,OBLITA
1409,-,*OBLITA BON O BON CRASH NEGRO X30U,9999,5067.00,5630.00,1,,,OBLITA
1410,-,*OBLITA BON O BON BLANCO X30U,9999,5067.00,5630.00,1,,,OBLITA
1411,-,*OBLITA BON O BON CHOCOLATE MARRON X30U,9999,5067.00,5630.00,1,,,OBLITA
1412,-,*OBLITA CUBANITO NOUGAT VIOLETA X48U,9999,4288.50,4765.00,1,,,OBLITA
1413,-,*OBLITA CUBANITO DULCE DE LECHE MARRON X48U,9999,4288.50,4765.00,1,,,OBLITA
1414,-,*OBLITA CUBANITO FRUTILLA X48U,9999,4288.50,4765.00,1,,,OBLITA
1415,-,*OBLITA CUBANITO CHOCOLATE BLANCO X48,9999,4288.50,4765.00,1,,,OBLITA
1416,-,*OBLITA CUBANITO CHOCOLATE ROJO X48,9999,4288.50,4765.00,1,,,OBLITA
1417,-,*OBLITA CUBANITO MARROC X48,9999,4288.50,4765.00,1,,,OBLITA
1418,-,*TURRON ROCKLET X50U,9999,11281.50,12535.00,1,,,"ARCOR "
1419,-,*TOPLINE ULTRA VIOLETA 1 X12,9999,13074.30,14527.00,1,,,"ARCOR "
1420,-,*OBLEA XL BLOCK X18U,9999,12798.00,14220.00,1,,,"ARCOR "
1421,-,*COMBO MILKA SABORES,9999,41220.00,45800.00,1,,,"MONDELEZ "
1422,-,*OCB NEGRO X25U,9999,17388.00,19320.00,1,,,OCB
1423,-,*MILKA OREO 20G,9999,507.60,564.00,1,,,MILKA
1424,-,*MILKA LECHE 20G,9999,507.60,564.00,1,,,MILKA
1425,-,*ALFAJOR LOVE 420 BLANCO X18,9999,675.00,750.00,1,,,LOVE 420
1425,-,*ALFAJOR LOVE 420 NEGRO X18,9999,675.00,750.00,1,,,LOVE 420
1426,-,*SKITLETS ROJO,9999,1620.00,1800.00,1,,,SKITLETS
1427,-,*CACHAFAZ MARROC X12 U,9999,6619.50,7355.00,1,,,CACHAFAZ
1428,-,*JORGITO GALLETITA RELLENA DE LIMON X12X90GR,9999,1789.20,1988.00,1,,,JORGITO